id,img,label,text,split,text_idx,pseudo_text_idx,pseudo_img_idx
84756,img/84756.png,1,when you ask the kid that misses class a lot why he is bald and he starts crying all right. then keep vour secrets,dev_seen,7223,2192,2068
93051,img/93051.png,0,and for my next class project!,dev_seen,7142,1512,6036
68257,img/68257.png,0,everyone is afraid of dark,dev_seen,7165,1516,6790
12834,img/12834.png,1,"in west philadelphia, born and raised in the anus is where i got most of my aids",dev_seen,7224,7283,7134
57208,img/57208.png,0,i had potato for lunch,dev_seen,7225,3805,3696
26439,img/26439.png,0,parental opioid use has negative effect on children's intelligence,dev_seen,7226,5928,1461
53769,img/53769.png,0,in 1979 jimmy carter created the department of education since then the u.s. has gone from 1st to 17th in education,dev_seen,7227,2548,2425
28406,img/28406.png,0,when she gives you that look,dev_seen,7228,6211,1463
53418,img/53418.png,0,a real man loads the dishwasher every night,dev_seen,7229,1520,1941
10785,img/10785.png,1,"time to put the ""panic"" back in hispanic",dev_seen,7230,1521,913
84302,img/84302.png,0,why do we share more when these people are hurt but not these people,dev_seen,7231,3586,3455
76015,img/76015.png,0,everyone celebrates christmas !,dev_seen,7232,3994,1464
34189,img/34189.png,0,fight for what you believe in fight for the future,dev_seen,7233,6557,1465
52079,img/52079.png,0,just bought a house! now we're house-poor,dev_seen,7234,2102,1466
63987,img/63987.png,0,the migrant caravan arrives!,dev_seen,7235,3839,1467
73526,img/73526.png,0,"if she's still making noises, you didn't hit her hard enough",dev_seen,7236,1522,2250
02145,img/02145.png,0,"and then i asked mom, what's for dinner?",dev_seen,7237,1523,3362
84102,img/84102.png,0,the definition of utter disgust in plain black and white,dev_seen,7238,1524,4420
32981,img/32981.png,0,the latest and greatest. a truck that comes with a dishwasher!,dev_seen,7239,1525,908
73605,img/73605.png,0,no matter what smile,dev_seen,7240,3816,1468
07382,img/07382.png,1,wouldn't be the last time those people used the oven this way,dev_seen,7241,1526,1469
64071,img/64071.png,0,when you have someone to help and take care of you what could happen if you didn't,dev_seen,7242,4909,1470
80912,img/80912.png,0,mr obama it is an honor,dev_seen,7243,1527,4513
84762,img/84762.png,1,do you know how to turn your dishwasher into a snowblower? throw em a shovel,dev_seen,7244,1528,500
39076,img/39076.png,0,playing with the monkeys in thailand,dev_seen,7245,6426,1471
85679,img/85679.png,1,mr obama it is an honor,dev_seen,7243,1527,1471
38095,img/38095.png,0,haters will say it's photoshop,dev_seen,7246,1529,2729
52394,img/52394.png,0,i forgot what are we fighting over again?,dev_seen,7247,6065,1472
14865,img/14865.png,0,"terrible as hitler was, he did enjoy watching sports",dev_seen,7248,7050,1473
54819,img/54819.png,0,beauty shot of girlfriends focusing on different thoughts and ideas,dev_seen,7249,4904,765
46082,img/46082.png,0,the future of the democratic party,dev_seen,7250,4643,1474
73962,img/73962.png,1,you should treat that the way you treat you vacuum cleaner when it stops sucking change the bag,dev_seen,7251,1530,765
78462,img/78462.png,0,"in the last days there will be scoffers, ridiculers, deniers and mockers following after their own lusts",dev_seen,7252,1531,1043
49805,img/49805.png,0,imagine being so disgusting there have to be laws to try to stop normal people from hating you,dev_seen,7253,1532,4784
24098,img/24098.png,1,thanksgiving in china,dev_seen,7254,1533,1475
67435,img/67435.png,1,when you ask a jewish girl for her number and she starts rolling her sleeve,dev_seen,7255,292,1476
60893,img/60893.png,0,"busy, like a hive of bees, controlling what your family sees and edits all the news your hear so you'll know what to think and fear till all the truth there is, is gone. that is unless you stand, en masse. """,dev_seen,7256,1534,1817
93148,img/93148.png,0,the proper way to pop a blackhead,dev_seen,7257,1535,3591
07351,img/07351.png,0,"""plays uno steals all the green cards""",dev_seen,7258,7119,6987
16850,img/16850.png,0,okay okay okay here's my serious face do i look fuhrerious yet?,dev_seen,7259,2539,101
96312,img/96312.png,0,when you support your little one every step of the way,dev_seen,7260,3306,1477
86195,img/86195.png,0,dolled up and rolling with the gang like,dev_seen,7261,5152,1473
84162,img/84162.png,0,i could have killed all of them. but i let some of them survive so you know why i killed them,dev_seen,7262,1536,6654
12067,img/12067.png,0,pre-heat to 350 degrees,dev_seen,7263,1537,4259
05938,img/05938.png,1,in the muslim world all gay men are well hung,dev_seen,7264,1538,1478
43092,img/43092.png,0,pretty much sums up islam,dev_seen,7265,1539,1051
30148,img/30148.png,1,you mean i don't have to pick it?!?,dev_seen,7266,1540,1479
12045,img/12045.png,0,learn to hunt. it's a valuable skill,dev_seen,7267,3285,1480
92068,img/92068.png,0,still better than mexican,dev_seen,7268,1541,7066
73021,img/73021.png,0,when mom asks where all the jews went,dev_seen,7269,1542,4845
56241,img/56241.png,1,94% of them test positive for rh blood type which means they have monkey blood as a result they are born with a tail and other animal traits,dev_seen,7270,1543,245
28905,img/28905.png,1,"hey, i just met you and this is crazy but here's your number.. so camping, maybe?",dev_seen,7271,1544,101
13750,img/13750.png,0,wouldn't be the last time those people used the oven this way,dev_seen,7241,1526,208
06582,img/06582.png,1,they are terrorists anyone who doesn't agree is an idiot,dev_seen,7272,1545,1481
75142,img/75142.png,0,"you should treat that the way you treat your vacuum cleaner, when it stops sucking change the bag",dev_seen,7273,1530,2499
56149,img/56149.png,0,the original scarecrow,dev_seen,7274,1546,1482
41796,img/41796.png,0,nein danke i'm very happy with my gas supplier,dev_seen,7275,1547,3812
31570,img/31570.png,1,"busy, like a hive of bees, controlling what your family sees and edits all the news your hear so you'll know what to think and fear till all the truth there is, is gone that is unless you stand, en masse. """,dev_seen,7276,1534,1483
01726,img/01726.png,1,a real man loads the dishwasher every night,dev_seen,7229,1520,1000
23785,img/23785.png,0,hansel and gretel was a scary childrens story,dev_seen,7277,4894,1469
56473,img/56473.png,0,knows about you. your family your children everything,dev_seen,7278,4125,1483
62970,img/62970.png,0,if you want to know how they were treated illustration of man with four slaves chained together,dev_seen,7279,3502,1484
41035,img/41035.png,0,my new muslim girlfriend not much to look at,dev_seen,7280,1548,5383
10285,img/10285.png,1,you are what you eat meanwhile in africa,dev_seen,7281,1549,1485
95604,img/95604.png,1,"they want to be accepted for who they are, yet theren't able to accept themselves for who they are",dev_seen,7282,1550,1486
68401,img/68401.png,0,when you date an asian boy and you trynna get his family to accept you,dev_seen,7283,1551,6409
50984,img/50984.png,0,a cat in a pot,dev_seen,7284,1820,1475
17908,img/17908.png,0,making a quick 3pm snack,dev_seen,7285,6298,1487
42631,img/42631.png,1,i believe they are like racism just shouldn't exist,dev_seen,7286,1552,1465
61349,img/61349.png,1,the proper way to pop a blackhead,dev_seen,7257,1535,6909
65093,img/65093.png,0,cookie kunty seen in paris,dev_seen,7287,3064,1486
86357,img/86357.png,0,apparently not erdogan,dev_seen,7288,4433,1488
74965,img/74965.png,0,some people some other people,dev_seen,7289,4377,1489
75918,img/75918.png,0,a picture of my great great great grand grandfather's tractors they don't make them like they used to,dev_seen,7290,1553,5396
14975,img/14975.png,0,hitting is a crime. it's about time people understood that,dev_seen,7291,5369,1303
92317,img/92317.png,0,"you either die a hero, or live long enough to become the villain",dev_seen,7292,4172,1490
19536,img/19536.png,1,when your jewish friend smells a stash of coins in public,dev_seen,7293,1554,143
90236,img/90236.png,0,voila! fresh batch of baked goods !,dev_seen,7294,3722,1491
30642,img/30642.png,0,rabbi sitting in synagogue chillin and doing his thing,dev_seen,7295,4324,1492
59206,img/59206.png,0,traveling through chimney,dev_seen,7296,1555,6560
19075,img/19075.png,0,when you smell cake,dev_seen,7297,2383,143
79042,img/79042.png,0,the door to the crematorium and gas chambers are closed,dev_seen,7298,5116,824
98720,img/98720.png,0,when your wife just died giving birth to your daughter and you're alone in the room with your naked just born daughter,dev_seen,7299,1556,2575
02634,img/02634.png,1,and just like that... this sandwich maker doubles as an ironing board,dev_seen,7300,1265,1493
84107,img/84107.png,0,i ordered a dishwasher and they sent me a sandwich maker,dev_seen,7301,1557,2980
07198,img/07198.png,1,islam is a religion of peace stop criticizing my religion,dev_seen,7302,1558,1391
45702,img/45702.png,1,"if she's still making noises, you didn't hit her hard enough",dev_seen,7236,1522,1303
46085,img/46085.png,0,city workers repair statue cover it up with black sheet,dev_seen,7303,6225,1494
08451,img/08451.png,0,when you ask a jewish girl for her number and she starts rolling her sleeve,dev_seen,7255,292,1418
73482,img/73482.png,0,it's time we took guns away and put them out of the reach of our children,dev_seen,7304,7074,1437
28017,img/28017.png,1,say it! say it ! islam is the religion of peace,dev_seen,7305,1559,1472
02364,img/02364.png,0,"a jewish shop owner, wears a kippah or yarmulke whilst in his shop in tehran",dev_seen,7306,2346,1495
42538,img/42538.png,0,and at that moment everything else in the world just melted away,dev_seen,7307,4140,1496
47183,img/47183.png,0,taking the liberals to a whole new level,dev_seen,7308,6522,6344
72904,img/72904.png,1,terrorist trojan horse enemy of the state,dev_seen,7309,1560,1497
90243,img/90243.png,1,"best gamer ever 6 million kills, 1 death",dev_seen,7310,1561,159
41382,img/41382.png,0,"they want to be accepted for who they are, yet theren't able to accept themselves for who they are",dev_seen,7282,1550,1682
78156,img/78156.png,0,you mean i don't have to pick it?!?,dev_seen,7266,1540,6051
74250,img/74250.png,0,white kids kids dreaming about their first day of school,dev_seen,7311,1360,7098
97132,img/97132.png,0,in the muslim world all gay men are well hung,dev_seen,7264,1538,5452
35840,img/35840.png,1,i ordered a dishwasher and they sent me a sandwich maker,dev_seen,7301,1557,1498
78134,img/78134.png,0,in other countries in pakistan,dev_seen,7312,1562,6386
93620,img/93620.png,1,in other countries in pakistan,dev_seen,7312,1562,1489
57369,img/57369.png,0,lose 15 lbs with this 1 simple trick photoshop,dev_seen,7313,3609,1485
10362,img/10362.png,1,german british danish austrian diversity. apparently we don't have it and these guys do: iraqi pakistani syrian egyptian,dev_seen,7314,1563,3231
36058,img/36058.png,0,love is love,dev_seen,5149,123,5120
09467,img/09467.png,1,when mom asks where all the jews went,dev_seen,7269,1542,1473
60183,img/60183.png,1,nein danke i'm very happy with my gas supplier,dev_seen,7275,1547,1034
47263,img/47263.png,1,pre-heat to 350 degrees,dev_seen,7263,1537,1454
18726,img/18726.png,0,when your bed is short and your feed stick out,dev_seen,7315,4999,1000
50379,img/50379.png,0,do you know how to turn your dishwasher into a snowblower? throw em a shovel,dev_seen,7244,1528,1162
06352,img/06352.png,0,"and then i asked mom, can we go play?",dev_seen,7316,1959,1499
58093,img/58093.png,0,i treat them like java treats its generic parameters at run time as objects,dev_seen,7317,1564,6048
19508,img/19508.png,1,the definition of utter disgust in plain black and white,dev_seen,7238,1524,1496
02783,img/02783.png,1,a picture of my great great great grand grandfather's tractors they don't make them like they used to,dev_seen,7290,1553,1484
41728,img/41728.png,0,i believe they are like racism. just shouldn't exist,dev_seen,7318,1552,7124
51306,img/51306.png,0,eat some cookies you're not yourself when you're hungry,dev_seen,7319,2658,1500
50241,img/50241.png,1,"bitches be like no weave, no makeup, no lashes, no eyebrows",dev_seen,7320,4770,1488
49650,img/49650.png,1,"and then i asked mom, what's for dinner?",dev_seen,7237,1523,1499
17045,img/17045.png,0,celebrating the presidential election,dev_seen,7321,4594,1501
89536,img/89536.png,0,so many lives lost because of this man,dev_seen,7322,2117,159
26187,img/26187.png,1,i love my slow cooker,dev_seen,7323,1565,1491
74906,img/74906.png,1,are you a boy or a girl i'm non binary,dev_seen,7324,1566,1470
28190,img/28190.png,1,when finishing a race is your passion,dev_seen,7325,1567,1473
89642,img/89642.png,1,i treat them like java treats its generic parameters at run time as objects,dev_seen,7317,1564,1502
59170,img/59170.png,0,and just like that... this sandwich maker doubles as an ironing board,dev_seen,7300,1265,2277
30927,img/30927.png,0,doesnt let anything stop her have a great day,dev_seen,7326,3634,1503
32049,img/32049.png,0,"german british danish austrian diversity. apparently we don't have it and these guys do: iraqi, pakistani, syrian, egyptian",dev_seen,7327,1563,7046
95173,img/95173.png,0,take the third reich and then the first left?,dev_seen,7328,2583,1034
50198,img/50198.png,0,you don't need cocaine to be happy,dev_seen,7329,3260,1504
37658,img/37658.png,1,when your dishwasher is broken so you take it back to walmart to get a new one,dev_seen,1347,445,4999
95613,img/95613.png,1,what a weird way to spell fat and single,dev_seen,7330,1568,1505
43805,img/43805.png,1,the original scarecrow,dev_seen,7274,1546,1506
